,hasLocation,hasKeyword,tweetNumberOfChars,numberOfWords,numEx,numAt,numHash,numQ,numPeriod,numComma,numLinks,numPunc,avgCharsPerWord,numNumericTweet,numLettersTweet,numUpperTweet,numVowelsTweet,numConsonantsTweet,numNouns,numVerbs,numPrep,numAdj,numAdv,sentimentText,sentimentVader,target
5670,1,1,113,12,5,0,1,0,0,2,0,8,8.5,4,83,11,25,58,7,1,0,3,0,0.0,0.6908,0
5671,1,1,136,25,2,0,0,1,0,1,0,4,4.48,4,99,8,35,64,7,5,3,0,0,0.0,0.4215,1
5672,0,1,107,8,3,0,0,0,0,3,0,6,12.5,5,78,22,25,53,6,1,1,0,0,0.0,0.4215,1
5673,1,1,87,12,1,0,0,0,0,1,0,2,6.333333333333333,3,67,8,26,41,7,2,2,0,0,0.0,0.4215,1
5674,1,1,60,7,1,0,0,0,0,1,0,2,7.714285714285714,1,48,6,15,33,4,2,1,0,0,0.0,0.4215,1
5675,1,1,138,29,5,0,0,1,0,0,0,6,3.793103448275862,0,101,6,43,58,12,3,6,0,0,-0.15555555555555559,0.7184,0
5676,1,1,106,19,0,0,1,0,1,0,0,2,4.631578947368421,0,83,2,33,50,6,5,1,2,0,0.5,0.2714,0
5677,1,1,113,11,1,0,9,0,0,1,0,11,9.363636363636363,1,88,6,27,61,8,2,0,1,0,0.8,0.7579,0
5678,1,1,110,19,1,0,0,0,0,1,0,2,4.842105263157895,1,86,25,33,53,12,2,1,0,0,0.1,0.5994,0
5679,1,1,125,18,1,0,1,0,1,1,0,4,6.0,3,96,25,34,62,10,3,2,1,0,-0.20833333333333331,0.4753,1
5680,1,1,45,7,4,0,1,0,0,0,0,5,5.571428571428571,0,34,2,14,20,1,2,0,1,0,0.0,0.1154,0
5681,1,1,60,7,1,0,0,0,0,1,0,2,7.714285714285714,1,48,6,16,32,4,2,1,0,0,0.0,0.4215,1
5682,1,1,137,21,0,0,2,0,0,0,0,2,5.571428571428571,0,113,3,43,70,8,4,2,1,0,0.0,0.4215,0
5683,1,1,61,6,1,0,0,0,0,1,0,2,9.333333333333334,6,45,4,14,31,3,1,0,0,0,0.0,0.4215,1
5684,0,1,78,9,1,0,0,0,0,1,0,2,7.777777777777778,2,63,9,19,44,5,2,1,0,0,0.0,-0.0516,0
5685,0,1,89,11,1,0,0,1,2,1,0,5,7.181818181818182,4,66,28,24,42,7,1,0,1,0,-0.2,0.4374,0
5686,0,1,65,7,1,0,1,0,0,1,0,3,8.428571428571429,0,53,7,16,37,5,1,1,0,0,0.0,0.4215,1
5687,1,1,112,16,5,0,0,1,0,1,0,7,6.0,0,86,10,28,58,4,3,2,3,0,0.30625,0.7128,0
5688,1,1,140,20,1,0,0,1,0,1,0,3,6.05,3,112,24,35,77,12,2,2,1,0,0.0,0.802,0
5689,0,1,132,24,0,0,0,1,0,0,0,1,4.541666666666667,0,108,2,41,67,11,5,3,1,0,0.2,0.7184,1
5690,1,1,107,20,1,0,0,0,0,0,0,1,4.4,0,85,3,37,48,3,5,2,0,0,0.0,0.34,0
5691,1,1,113,20,1,4,0,1,0,1,0,7,4.7,5,77,6,27,50,4,4,2,3,0,0.049999999999999996,0.782,0
5692,1,1,116,12,2,0,0,0,0,2,0,4,8.75,5,87,13,25,62,8,2,2,0,0,0.0,0.4215,1
5693,1,1,59,10,0,1,1,0,0,0,0,2,5.0,1,46,2,16,30,3,2,0,0,0,0.0,0.4215,1
5694,1,1,69,8,1,0,0,0,0,1,0,2,7.75,0,57,9,18,39,6,1,1,0,0,0.0,0.4215,1
5695,0,1,107,13,1,0,0,1,0,1,0,3,7.3076923076923075,3,86,9,29,57,6,2,4,0,0,0.1,0.4215,1
5696,0,1,123,15,2,0,0,0,1,2,0,5,7.266666666666667,5,90,13,28,62,11,1,0,1,0,0.0,0.75,1
5697,1,1,67,11,1,0,2,0,0,0,0,3,5.0,0,52,4,20,32,3,3,1,0,0,0.0,0.7269,0
5698,1,1,62,8,1,0,0,0,0,1,0,2,6.875,0,49,8,14,35,3,2,1,0,0,0.0,0.4215,1
5699,0,1,79,11,1,0,0,1,0,1,0,3,6.2727272727272725,1,61,14,21,40,4,3,3,0,0,0.0,0.4215,0
5700,0,1,130,23,1,0,0,0,1,0,0,2,4.695652173913044,4,101,6,40,61,7,5,2,0,0,0.05555555555555555,-0.126,0
5701,1,1,143,26,2,7,0,1,1,0,0,11,4.538461538461538,1,105,7,40,65,8,5,2,2,0,0.25,0.9428,0
5702,1,1,124,19,1,0,0,1,0,1,0,3,5.578947368421052,1,97,9,35,62,9,4,1,1,0,0.6,0.8271,0
5703,1,1,129,16,1,0,0,1,0,1,0,3,7.125,1,105,25,37,68,12,0,2,1,0,-0.18181818181818182,0.7096,0
5704,1,1,140,18,1,0,0,1,0,1,0,3,6.833333333333333,2,111,14,36,75,9,1,3,3,0,0.0,0.4939,1
5705,1,1,60,7,1,0,0,0,0,1,0,2,7.714285714285714,2,47,8,16,31,4,2,1,0,0,0.0,0.4215,1
5706,1,1,136,19,4,0,2,0,0,1,0,7,6.2105263157894735,3,100,13,34,66,7,3,4,1,0,0.0,0.0,1
5707,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,1,105,13,37,68,7,3,4,1,0,0.0,0.0,1
5708,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,0,106,10,38,68,7,3,4,1,0,0.0,0.0,1
5709,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,3,103,14,37,66,7,3,4,1,0,0.0,0.0,1
5710,1,1,140,19,4,0,0,0,0,1,0,5,6.421052631578948,2,107,13,40,67,7,3,4,1,0,0.0,0.0,1
5711,0,1,136,20,4,0,2,0,0,1,0,7,5.85,4,102,8,35,67,9,3,5,2,0,0.15,-0.6124,1
5712,1,1,136,17,4,0,0,2,0,1,0,7,7.0588235294117645,2,106,11,35,71,8,2,4,1,0,0.0,0.0,1
5713,0,1,71,10,1,0,1,0,0,0,0,2,6.2,0,60,3,25,35,2,3,0,1,0,0.0,0.4019,0
5714,1,1,137,18,4,0,1,0,0,1,0,6,6.611111111111111,3,106,12,38,68,10,1,5,1,0,-0.2,-0.6124,1
5715,1,1,128,21,6,0,0,1,0,0,0,7,5.142857142857143,1,98,12,35,63,8,5,3,1,0,0.0,0.0,0
5716,0,1,136,21,3,0,0,0,0,0,0,3,5.523809523809524,0,108,8,43,65,8,3,5,1,0,0.0,0.0,1
5717,0,1,89,12,1,0,0,0,0,1,0,2,6.5,3,69,11,24,45,8,2,1,0,0,0.0,-0.4019,1
5718,0,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,2,104,11,36,68,7,3,4,1,0,0.0,0.0,1
5719,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,3,103,10,37,66,7,3,4,1,0,0.0,0.0,1
5720,0,1,136,21,3,0,0,0,0,0,0,3,5.523809523809524,0,108,8,43,65,8,3,5,1,0,0.0,0.0,1
5721,0,1,136,19,4,0,2,0,0,1,0,7,6.2105263157894735,0,103,15,36,67,7,3,4,1,0,0.0,0.0,1
5722,0,1,131,20,1,2,0,0,0,1,0,4,5.6,6,97,23,33,64,17,1,0,1,0,0.0,-0.5803,0
5723,0,1,136,21,3,0,0,0,0,0,0,3,5.523809523809524,0,108,8,43,65,8,3,5,1,0,0.0,0.0,1
5724,0,1,140,20,3,0,1,0,0,1,0,5,5.9,2,101,17,33,68,9,4,2,1,0,0.0,0.0,1
5725,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,1,105,14,35,70,7,3,4,1,0,0.0,0.0,1
5726,0,1,129,14,2,0,0,0,0,2,0,4,8.285714285714286,2,97,15,31,66,6,3,2,1,0,0.0,0.0,1
5727,1,1,139,21,4,0,0,0,1,1,0,6,5.666666666666667,1,108,4,37,71,10,3,3,1,0,0.0,-0.3595,1
5728,0,1,141,24,0,0,0,0,0,0,0,0,4.916666666666667,3,113,3,43,70,8,4,5,1,0,0.5,0.0,1
5729,1,1,136,18,4,0,1,1,0,1,0,7,6.611111111111111,3,102,9,31,71,7,3,4,2,0,0.5,0.4939,1
5730,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,1,105,13,36,69,7,3,4,1,0,0.0,0.0,1
5731,1,1,136,18,4,0,0,0,0,1,0,5,6.611111111111111,5,101,10,36,65,7,3,4,1,0,0.0,0.0,1
5732,1,1,113,19,2,0,0,0,1,1,0,4,5.0,1,87,24,33,54,7,4,0,0,0,0.125,-0.6415,1
5733,0,1,136,20,4,0,0,0,0,1,0,5,5.85,5,103,7,35,68,9,2,5,1,0,0.15,-0.6124,1
5734,0,1,136,21,3,0,0,0,0,0,0,3,5.523809523809524,0,108,8,43,65,8,3,5,1,0,0.0,0.0,1
5735,0,1,96,14,1,0,0,0,0,1,0,2,5.928571428571429,2,74,14,27,47,9,2,1,0,0,0.0,-0.4019,1
5736,0,1,137,20,1,0,0,0,0,1,0,2,5.9,6,104,8,34,70,9,2,5,1,0,0.15,-0.6124,1
5737,0,1,77,9,4,0,0,0,0,1,0,5,7.666666666666667,3,58,8,20,38,5,2,1,0,0,0.0,0.0,1
5738,1,1,142,13,1,0,0,0,0,1,0,2,6.538461538461538,3,73,8,25,48,8,1,3,1,0,0.1,0.0,1
5739,0,1,137,20,1,0,0,0,0,1,0,2,5.9,4,106,8,35,71,9,2,5,1,0,0.15,-0.6124,1
5740,1,1,136,19,4,0,2,0,0,1,0,7,6.2105263157894735,2,101,13,34,67,9,3,4,1,0,0.0,0.0,1
5741,1,1,135,21,4,0,1,0,1,1,0,7,5.476190476190476,1,101,17,34,67,10,3,1,2,0,0.0,-0.5983,0
5742,1,1,66,11,0,0,0,0,0,0,0,0,5.090909090909091,0,56,11,25,31,10,0,1,0,0,0.0625,-0.5574,0
5743,1,1,26,5,1,0,0,1,0,0,0,2,4.4,0,20,3,7,13,2,1,0,0,0,0.0,-0.5574,1
5744,0,1,135,13,1,0,2,5,0,1,0,9,9.23076923076923,1,104,21,34,70,7,2,2,1,0,0.0,-0.6523,0
5745,0,1,120,15,2,0,1,0,0,2,0,5,7.066666666666666,5,89,22,24,65,9,0,1,1,0,0.0,-0.5574,0
5746,1,1,122,13,2,0,0,0,0,2,0,4,8.461538461538462,14,84,17,22,62,8,1,0,3,0,0.0,-0.5574,0
5747,1,1,92,12,1,0,0,0,0,1,0,2,6.75,2,73,19,24,49,6,0,1,1,0,0.0,-0.5574,0
5748,1,1,91,16,3,0,0,0,0,0,0,3,4.75,0,73,3,31,42,4,3,2,1,0,-0.3333333333333333,-0.3612,0
5749,1,1,96,18,0,0,0,1,0,0,0,1,4.388888888888889,0,73,2,30,43,6,4,3,2,0,0.3181818181818182,0.4588,0
5750,1,1,135,20,4,0,0,0,1,1,0,6,5.8,3,101,20,35,66,10,3,1,1,0,0.0,-0.5983,0
5751,0,1,44,7,0,0,0,1,0,0,0,1,5.428571428571429,0,36,3,15,21,3,1,1,0,0,0.0,-0.5574,1
5752,0,1,75,15,0,2,0,1,0,0,0,3,4.0,0,56,3,20,36,7,2,0,2,0,-0.05,-0.8156,0
5753,0,1,129,17,1,0,3,0,0,1,0,5,6.588235294117647,0,100,13,33,67,11,1,2,1,0,0.13636363636363635,-0.5574,0
5754,0,1,142,13,1,0,2,5,0,1,0,9,9.76923076923077,1,110,17,37,73,7,2,2,1,0,0.0,-0.6523,0
5755,0,1,95,14,1,0,0,1,0,1,0,3,5.857142857142857,3,69,13,25,44,8,1,0,1,0,0.7,0.25,0
5756,0,1,136,19,4,0,0,0,0,1,0,5,6.2105263157894735,1,107,20,40,67,14,1,2,1,0,0.0625,-0.5574,0
5757,1,1,119,16,1,0,0,1,0,0,0,2,6.25,0,94,12,29,65,10,2,1,0,0,1.0,-0.4585,0
5758,0,1,91,13,1,0,0,0,0,1,0,2,6.076923076923077,1,72,17,24,48,7,0,1,1,0,0.0,-0.5574,1
5759,0,1,95,14,1,0,0,0,0,1,0,2,5.857142857142857,1,76,11,27,49,5,2,1,1,0,0.2,-0.5574,0
5760,1,1,78,11,1,0,0,1,2,1,0,5,6.181818181818182,0,60,11,22,38,7,1,0,1,0,-0.2,-0.6892,0
5761,1,1,116,21,1,0,0,1,0,0,0,2,4.571428571428571,6,88,14,33,55,10,3,2,0,0,-0.1,-0.2023,0
5762,1,1,113,20,1,0,0,0,0,0,0,1,4.7,0,93,1,35,58,7,6,2,0,0,-0.175,-0.2263,0
5763,1,1,141,16,3,0,0,1,3,3,0,10,7.875,7,96,30,29,67,7,2,2,0,0,0.0,0.7192,0
5764,1,1,138,24,2,1,0,0,0,0,0,3,4.791666666666667,0,108,4,42,66,8,7,2,1,0,-0.016666666666666646,-0.7717,0
5765,1,1,142,16,2,0,0,0,1,2,0,5,7.9375,3,110,15,36,74,8,3,0,2,0,0.0,0.0,0
5766,0,1,105,14,1,0,0,0,0,1,0,2,6.571428571428571,3,83,21,31,52,8,0,1,1,0,0.0,-0.5574,0
5767,1,1,135,21,3,0,0,2,0,0,0,5,5.476190476190476,2,107,4,40,67,5,4,2,2,0,0.16666666666666666,-0.25,1
5768,1,1,124,23,1,0,0,1,1,0,0,3,4.434782608695652,6,93,14,34,59,11,3,2,0,0,0.06666666666666665,-0.2714,0
5769,1,1,135,16,4,0,0,0,0,1,0,5,7.4375,3,106,29,37,69,15,0,0,0,0,0.0,-0.8225,0
5770,1,1,100,15,1,0,0,0,0,1,0,2,5.733333333333333,2,77,7,26,51,3,4,1,2,0,0.0,-0.1027,1
5771,1,1,66,11,0,0,0,0,0,0,0,0,5.090909090909091,0,56,11,25,31,10,0,1,0,0,0.0625,-0.5574,0
5772,1,1,138,18,4,0,0,0,0,1,0,5,6.722222222222222,0,110,12,36,74,10,3,2,1,0,0.0,-0.1779,1
5773,0,1,138,13,1,0,2,5,0,1,0,9,9.461538461538462,1,107,20,34,73,7,2,2,1,0,0.0,-0.6523,0
5774,1,1,59,8,1,2,1,0,0,1,0,5,6.5,3,40,6,10,30,4,1,0,0,0,0.0,-0.6072,0
5775,1,1,135,19,3,0,0,0,0,0,0,3,6.157894736842105,0,113,3,40,73,5,4,1,1,0,0.0,-0.7385,1
5776,1,1,137,23,1,0,0,0,0,0,0,1,5.0,1,113,6,43,70,13,2,3,1,0,-0.13181818181818183,-0.2732,0
5777,0,1,89,16,1,1,0,0,0,0,0,2,4.625,4,68,3,25,43,6,3,1,2,0,0.39285714285714285,0.0,1
5778,1,1,43,8,0,0,1,0,0,0,0,1,4.5,0,34,3,13,21,3,2,1,0,0,0.0,-0.6908,0
5779,1,1,88,17,1,0,0,0,0,0,0,1,4.235294117647059,0,68,1,27,41,6,4,1,1,0,0.14999999999999997,-0.7205,1
5780,0,1,73,10,1,0,2,0,0,0,0,3,6.4,0,58,1,21,37,4,3,0,1,0,-0.8,-0.8176,1
5781,1,1,109,16,1,0,1,0,0,1,0,3,5.875,7,81,4,28,53,7,2,1,1,0,-0.07777777777777779,-0.4939,1
5782,0,1,59,12,0,0,0,0,0,0,0,0,4.0,0,48,1,20,28,2,3,2,1,0,-0.16666666666666666,0.0,0
5783,1,1,144,19,3,0,1,2,0,1,0,7,6.526315789473684,2,110,11,39,71,9,3,3,0,0,0.0,0.3818,0
5784,1,1,109,18,0,0,0,1,0,0,0,1,5.111111111111111,0,91,1,38,53,4,3,4,1,0,0.0,-0.2732,0
5785,1,1,117,8,1,0,4,1,0,1,0,7,13.625,0,98,17,37,61,5,1,1,1,0,0.0,0.0,1
5786,1,1,76,15,7,0,0,0,0,0,0,7,4.133333333333334,0,54,2,25,29,7,2,2,2,0,0.0,0.0258,1
5787,0,1,72,16,1,0,0,0,0,0,0,1,3.5625,0,56,2,23,33,3,4,4,0,0,0.0,0.0,1
5788,1,1,94,15,1,0,0,1,0,0,0,2,5.333333333333333,0,78,5,27,51,6,3,2,1,0,-0.16666666666666666,0.8271,0
5789,1,1,130,22,3,0,0,1,0,0,0,4,4.818181818181818,0,101,16,39,62,6,3,3,3,0,0.05,-0.6166,1
5790,1,1,144,21,2,0,1,0,0,0,0,3,5.857142857142857,6,109,5,36,73,9,6,2,1,0,-0.25,-0.7003,1
5791,1,1,136,20,4,0,1,0,0,1,0,6,5.85,3,104,24,36,68,9,3,2,2,0,0.03333333333333333,0.4588,1
5792,1,1,87,16,1,0,0,0,0,0,0,1,4.5,0,71,2,27,44,3,6,2,1,0,-0.25,0.0,0
5793,0,1,139,20,2,0,0,1,1,0,0,4,6.0,2,111,6,46,65,11,4,3,1,0,-0.2,-0.9139,1
5794,0,1,28,5,3,0,0,0,0,0,0,3,4.8,0,21,2,8,13,0,2,1,0,0,0.0,0.0,0
5795,1,1,55,5,1,0,0,4,0,0,0,5,10.2,8,38,2,14,24,4,0,0,1,0,0.0,0.0,1
5796,0,1,76,12,0,2,0,2,0,0,0,4,5.416666666666667,4,56,3,20,36,6,2,2,0,0,0.0,0.0,0
5797,0,1,139,23,1,0,0,0,0,1,0,2,5.086956521739131,3,104,11,37,67,10,3,4,1,0,-0.2,-0.5106,1
5798,1,1,67,11,0,1,0,1,0,0,0,2,5.181818181818182,0,55,0,20,35,5,0,2,2,0,0.25,0.34,0
5799,0,1,76,13,0,0,0,1,0,0,0,1,4.923076923076923,0,63,1,26,37,3,5,1,1,0,-1.0,-0.6597,1
5800,0,1,136,25,0,0,2,0,2,0,0,4,4.48,0,107,4,41,66,10,4,1,4,0,-0.011770833333333333,0.0,1
5801,1,1,137,20,0,3,0,1,0,0,0,4,5.9,0,111,4,43,68,6,3,1,2,1,0.31666666666666665,0.4091,0
5802,1,1,137,25,3,0,0,1,0,0,0,4,4.52,4,104,3,38,66,8,6,2,1,0,-0.4571428571428572,-0.8536,1
5803,0,1,122,21,0,0,0,1,0,0,0,1,4.857142857142857,2,96,4,36,60,6,2,2,0,0,-0.05,0.0,1
5804,1,1,82,12,3,0,0,0,0,0,0,3,5.916666666666667,0,68,4,22,46,5,1,1,2,1,0.0666666666666667,-0.1706,1
5805,1,1,77,13,1,0,0,0,0,0,0,1,4.769230769230769,1,55,3,23,32,3,3,1,2,0,0.0,0.0,1
5806,0,1,134,18,1,0,1,0,0,1,0,3,6.5,4,107,7,37,70,8,4,5,0,0,-0.4,-0.8271,1
5807,1,1,117,8,1,0,4,1,0,1,0,7,13.625,0,98,15,36,62,5,1,1,1,0,0.0,0.0,0
5808,1,1,138,20,2,0,0,0,0,0,0,2,5.95,3,112,7,37,75,11,5,1,0,0,-0.25,-0.7003,1
5809,1,1,143,23,1,0,0,1,0,0,0,2,5.260869565217392,10,106,2,42,64,6,8,2,1,0,0.0,0.0,1
5810,1,1,99,19,2,0,0,1,0,0,0,3,4.2631578947368425,0,76,5,29,47,4,6,1,1,0,-0.2,0.4215,0
5811,1,1,138,20,7,1,0,1,0,1,0,10,5.9,1,100,20,29,71,14,0,2,0,0,0.0,-0.6597,0
5812,0,1,113,23,1,1,0,0,0,0,0,2,3.9565217391304346,0,87,3,35,52,7,6,2,1,0,0.0,0.0,0
5813,0,1,138,16,4,0,0,2,0,1,0,7,7.6875,2,109,6,36,73,11,2,1,1,0,0.0,0.2732,1
5814,0,1,138,16,4,0,0,2,0,1,0,7,7.6875,1,110,6,34,76,11,2,1,1,0,0.0,0.2732,0
5815,0,1,145,25,2,2,0,0,0,0,0,4,4.84,0,115,2,44,71,8,6,2,1,0,0.4,0.0,0
5816,0,1,139,18,2,0,1,0,0,1,0,4,6.666666666666667,3,108,5,38,70,5,4,3,2,0,0.0,-0.5574,0
5817,1,1,95,13,1,1,1,0,0,1,0,4,6.384615384615385,5,68,14,22,46,9,0,1,0,0,0.0,-0.4019,0
5818,1,1,138,19,4,1,0,0,0,1,0,6,6.315789473684211,2,102,21,29,73,15,0,1,0,0,0.0,-0.6597,0
5819,1,1,96,13,1,1,2,0,0,1,0,5,6.461538461538462,2,72,15,23,49,9,1,1,0,0,0.0,-0.4019,1
5820,0,1,142,20,2,0,0,0,0,1,0,3,6.15,2,112,6,33,79,12,3,2,0,0,0.0,0.2732,0
5821,1,1,114,21,2,0,0,2,0,0,0,4,4.476190476190476,3,86,6,32,54,3,6,1,3,0,0.16666666666666666,0.0,1
5822,1,1,80,11,1,1,0,0,0,1,0,3,6.363636363636363,2,60,15,17,43,8,0,1,0,0,0.0,-0.4019,0
5823,1,1,95,13,1,1,1,0,0,1,0,4,6.384615384615385,5,68,18,22,46,9,0,1,0,0,0.0,-0.4019,1
5824,0,1,131,20,5,0,0,0,0,1,0,6,5.6,6,96,8,32,64,10,1,5,1,0,0.05,0.0,1
5825,1,1,92,12,1,1,1,0,0,1,0,4,6.75,1,71,14,23,48,9,0,1,0,0,0.0,-0.4019,1
5826,1,1,127,19,2,0,0,0,0,1,0,3,5.7368421052631575,5,96,12,28,68,10,3,0,3,0,0.0,0.4404,1
5827,1,1,96,14,1,1,3,0,0,1,0,6,5.928571428571429,2,70,15,20,50,11,0,1,0,0,0.0,-0.4019,0
5828,1,1,138,20,5,1,0,0,0,1,0,7,5.95,4,101,16,29,72,15,0,2,0,0,0.0,-0.6597,0
5829,1,1,31,7,0,0,0,0,0,0,0,0,3.5714285714285716,0,25,1,11,14,2,1,1,0,0,0.0,0.34,0
5830,1,1,86,12,1,1,1,0,0,1,0,4,6.25,2,63,19,17,46,9,0,1,0,0,0.0,-0.4019,1
5831,1,1,101,13,1,1,2,0,0,1,0,5,6.846153846153846,2,77,18,22,55,10,0,1,0,0,0.0,-0.4019,1
5832,1,1,129,14,3,1,0,0,0,3,0,7,8.285714285714286,8,89,19,22,67,11,0,1,0,0,0.0,-0.4019,0
5833,1,1,95,13,1,1,1,0,0,1,0,4,6.384615384615385,4,69,17,22,47,9,0,1,0,0,0.0,-0.4019,1
5834,1,1,92,13,1,1,0,0,0,1,0,3,6.153846153846154,1,68,16,21,47,9,0,1,0,0,0.13636363636363635,-0.4019,0
5835,0,1,138,20,4,1,0,0,0,1,0,6,5.95,1,105,16,29,76,13,2,1,0,0,0.0,-0.6597,0
5836,1,1,82,7,2,0,0,0,0,1,0,3,10.857142857142858,5,63,3,19,44,4,1,1,0,0,0.0,0.0,0
5837,1,1,95,13,1,1,1,0,0,1,0,4,6.384615384615385,3,70,15,21,49,9,0,1,0,0,0.0,-0.4019,0
5838,1,1,122,23,3,0,0,1,0,0,0,4,4.3478260869565215,0,94,0,34,60,6,6,3,1,1,0.25,0.6977,0
5839,1,1,83,14,2,0,0,0,0,1,0,3,5.0,2,61,8,21,40,3,4,1,0,0,0.0,0.1955,0
5840,0,1,22,4,0,4,0,0,0,0,0,4,4.75,0,15,1,6,9,2,1,0,0,0,0.0,-0.6966,0
5841,1,1,47,8,1,0,1,0,0,0,0,2,5.0,0,38,1,16,22,4,2,0,0,0,0.0,0.0665,0
5842,1,1,138,27,0,0,0,0,0,0,0,0,4.148148148148148,0,112,29,42,70,8,4,3,3,0,-0.08333333333333333,0.5385,0
5843,1,1,41,8,0,4,0,0,0,0,0,4,4.25,0,30,0,9,21,4,1,1,1,0,0.13636363636363635,-0.6966,0
5844,1,1,75,11,0,0,2,1,0,0,0,3,5.909090909090909,2,60,7,21,39,5,1,2,1,0,0.0,-0.1779,0
5845,1,1,72,13,0,0,0,0,0,0,0,0,4.615384615384615,1,56,0,21,35,5,2,1,3,0,-0.4166666666666667,-0.8777,0
5846,0,1,25,5,0,0,0,0,0,0,0,0,4.2,0,21,1,8,13,2,2,0,0,0,0.0,-0.5859,0
5847,0,1,117,23,1,0,0,0,0,0,0,1,4.130434782608695,0,92,2,35,57,8,4,2,0,0,0.0,0.3828,0
5848,1,1,101,17,0,0,0,0,0,0,0,0,5.0,0,83,0,30,53,5,2,2,3,0,0.04999999999999999,0.7699,0
5849,1,1,110,18,1,3,1,0,0,1,0,6,5.166666666666667,4,78,2,24,54,8,3,0,3,0,0.3454545454545454,0.6848,0
5850,0,1,38,6,0,0,0,1,0,0,0,1,5.5,1,30,0,11,19,2,2,0,1,0,0.0,-0.5859,0
5851,1,1,85,17,0,0,0,0,1,0,0,1,4.0588235294117645,0,68,0,28,40,4,3,1,2,0,0.0,0.8901,0
5852,1,1,84,11,1,0,0,0,0,1,0,2,6.7272727272727275,2,67,17,22,45,9,0,0,0,0,0.0,-0.8658,1
5853,0,1,51,11,0,0,0,0,1,0,0,1,3.727272727272727,1,35,3,13,22,3,2,1,0,0,0.0,-0.3595,0
5854,1,1,63,14,0,0,0,0,0,0,0,0,3.5714285714285716,0,50,1,23,27,3,3,0,1,0,0.7,-0.1548,0
5855,1,1,83,15,0,1,0,0,0,0,0,1,4.6,0,65,2,28,37,4,5,0,0,0,0.0,-0.5859,0
5856,1,1,83,13,4,0,1,0,0,1,0,6,5.461538461538462,3,59,5,22,37,3,2,1,1,0,-1.0,-0.7783,0
5857,1,1,97,20,1,0,0,0,0,0,0,1,3.9,0,77,77,29,48,18,0,0,0,0,-1.0,-0.796,0
5858,1,1,36,8,0,2,0,0,0,0,0,2,3.625,0,27,2,10,17,3,2,0,0,0,0.0,-0.782,0
5859,0,1,112,20,2,2,0,0,0,0,0,4,4.65,0,87,3,36,51,6,3,3,1,0,1.0,0.9034,0
5860,1,1,78,15,0,2,0,0,0,0,0,2,4.266666666666667,0,62,1,23,39,3,5,1,1,0,0.35,-0.3094,0
5861,1,1,43,10,0,0,0,0,0,0,0,0,3.4,0,34,3,13,21,2,2,0,0,0,-0.7,-0.863,0
5862,0,1,32,7,0,0,0,0,0,0,0,0,3.7142857142857144,0,25,6,10,15,4,0,0,0,0,-0.05,-0.6124,0
5863,1,1,109,21,2,1,0,1,0,0,0,4,4.190476190476191,1,83,1,33,50,6,4,2,4,0,-0.15000000000000002,-0.7845,0
5864,0,1,40,8,0,0,0,0,0,0,0,0,4.125,0,32,1,12,20,3,2,0,1,0,-0.2,-0.8225,0
5865,1,1,102,18,2,0,0,0,0,1,0,3,4.722222222222222,4,74,8,24,50,6,5,0,1,0,0.5,-0.25,0
5866,1,1,54,7,2,0,0,1,0,1,0,4,6.714285714285714,2,37,6,8,29,4,1,0,0,0,0.0,-0.5859,0
5867,1,1,99,11,2,0,0,1,0,1,0,4,8.0,3,77,24,25,52,7,1,0,2,0,0.0,-0.8176,0
5868,1,1,94,17,1,0,0,1,0,0,0,2,4.588235294117647,0,75,4,29,46,4,4,1,2,0,0.2,0.0772,0
5869,1,1,54,12,2,0,0,1,1,0,0,4,3.5833333333333335,0,38,5,13,25,5,2,0,2,0,0.8,0.8901,0
5870,1,1,141,26,1,0,0,1,0,0,0,2,4.461538461538462,0,111,6,40,71,10,5,1,1,0,0.225,0.7699,0
5871,0,1,74,14,1,2,0,0,0,0,0,3,4.357142857142857,0,58,2,21,37,2,4,0,2,0,0.13333333333333333,-0.2406,0
5872,1,1,114,23,2,0,0,0,0,0,0,2,4.0,0,89,2,33,56,9,3,1,2,0,0.15,-0.0772,0
5873,1,1,31,8,1,0,0,0,0,0,0,1,3.0,0,22,2,10,12,3,2,1,0,0,0.0,-0.5859,0
5874,1,1,42,10,0,0,0,0,0,0,0,0,3.3,0,32,1,15,17,4,2,1,0,0,0.0,-0.5859,0
5875,1,1,81,11,3,0,0,1,0,0,0,4,6.454545454545454,2,62,8,21,41,4,2,1,1,0,0.5,0.4466,0
5876,1,1,91,14,1,0,0,0,0,1,0,2,5.571428571428571,2,71,15,22,49,9,1,3,0,0,0.0,0.0,1
5877,0,1,91,14,1,0,0,0,0,1,0,2,5.571428571428571,1,72,17,22,50,9,1,3,0,0,0.0,0.0,1
5878,1,1,139,25,2,0,0,2,0,0,0,4,4.56,2,108,4,42,66,7,4,3,5,0,0.04034090909090908,-0.6124,0
5879,0,1,91,14,1,0,0,0,0,1,0,2,5.571428571428571,2,71,18,23,48,9,1,3,0,0,0.0,0.0,1
